City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
289,benjamin constant,-4.3831,-70.0311,26.07,89,40,1.03,BR,1683587424
290,balimila,18.25,82.1333,26.44,73,48,0.43,IN,1683587427
291,tadine,-21.55,167.8833,25.12,67,96,4.81,NC,1683587430
292,mareeba,-17.0,145.4333,23.6,68,47,3.16,AU,1683587313
293,labuan,5.2767,115.2417,27.17,79,100,2.89,MY,1683587438
294,san antonio de pale,-1.4014,5.6325,28.35,78,19,4.79,GQ,1683587440
295,tazovsky,67.4667,78.7,-10.51,90,99,11.82,RU,1683587442
296,lasem,-6.6922,111.4527,25.03,89,100,1.7,ID,1683587444
297,kedougou,12.5579,-12.1743,27.64,58,100,6.35,SN,1683587446
298,tiksi,71.6872,128.8694,-9.16,82,92,6.64,RU,1683587448
299,carutapera,-1.195,-46.02,24.7,93,43,2.39,BR,1683587449
300,sosnovoborsk,56.1325,93.3589,12.11,45,55,2.44,RU,1683587369
301,port augusta,-32.5,137.7667,12.92,70,0,1.73,AU,1683587453
302,aasiaat,68.7098,-52.8699,-2.83,81,100,4.99,GL,1683587461
303,alofi,-19.0595,-169.9187,28.94,74,40,3.6,NU,1683587404
304,fort saskatchewan,53.7168,-113.2187,14.49,87,100,4.12,CA,1683587386
305,alta,69.9689,23.2717,4.55,82,75,1.54,NO,1683587415
306,porvoo,60.3923,25.6651,6.24,66,46,2.67,FI,1683587471
307,port saint john's,-31.6229,29.5448,17.77,87,100,2.85,ZA,1683587474
308,great falls,47.5002,-111.3008,18.25,34,20,5.14,US,1683587477
309,urussanga,-28.5178,-49.3208,19.42,91,100,0.56,BR,1683587480
310,nguigmi,14.2495,13.1092,30.0,17,100,4.76,NE,1683587483
311,bartica,6.4,-58.6167,26.18,97,81,1.42,GY,1683587486
312,seydi,39.4816,62.9137,21.37,18,1,3.44,TM,1683587489
313,abaza,52.655,90.0928,9.29,74,4,2.28,RU,1683587492
314,savanna-la-mar,18.219,-78.1332,29.96,76,75,0.97,JM,1683587494
315,puerto aysen,-45.4,-72.7,6.68,98,100,1.94,CL,1683587496
316,kahama,-3.8333,32.6,20.32,75,94,1.93,TZ,1683587377
317,flying fish cove,-10.4217,105.6791,26.82,89,40,3.6,CX,1683587484
318,sechura,-5.5569,-80.8222,28.05,64,7,7.68,PE,1683587503
319,salina cruz,16.1667,-95.2,33.25,58,0,6.96,MX,1683587505
320,saint-philippe,-21.3585,55.7679,23.77,81,96,4.13,RE,1683587507
321,sikonge,-5.6333,32.7667,19.9,71,47,2.16,TZ,1683587509
322,bondoukou,8.0333,-2.8,23.13,85,89,1.59,CI,1683587511
323,saint-pierre,-21.3393,55.4781,23.82,64,100,2.57,RE,1683587513
324,wajir,1.7471,40.0573,25.52,73,100,6.62,KE,1683587450
325,bikenibeu village,1.3673,173.1241,30.98,70,40,3.6,KI,1683587456
326,tabou,4.423,-7.3528,27.28,84,47,3.3,CI,1683587518
327,mount darwin,-16.7725,31.5838,12.51,67,0,0.84,ZW,1683587520
328,kelso,46.1468,-122.9084,19.92,42,100,4.63,US,1683587430
329,byron bay,-28.65,153.6167,16.08,39,0,4.35,AU,1683587506
330,ketchikan,55.3422,-131.6461,8.99,63,45,1.93,US,1683587529
331,salekhard,66.53,66.6019,-9.28,92,73,2.29,RU,1683587532
332,pijijiapan,15.7011,-93.23,31.7,65,37,3.52,MX,1683587535
333,kuta,-8.7233,115.1723,26.97,94,75,7.2,ID,1683587537
334,novodvinsk,64.4165,40.8122,2.38,96,100,2.08,RU,1683587540
335,ixtapa,20.7,-105.2,29.57,51,0,5.66,MX,1683587543
336,altai,46.3722,96.2583,-0.47,55,57,1.31,MN,1683587546
337,ghat,24.9647,10.1728,29.55,14,98,3.88,LY,1683587550
338,vila velha,-20.3297,-40.2925,22.97,98,75,1.54,BR,1683587552
339,mawu,29.5923,107.3139,15.16,92,94,1.4,CN,1683587554
340,gadzhiyevo,69.2551,33.3362,0.85,93,100,5.47,RU,1683587556
341,jizzax,40.1158,67.8422,15.8,40,0,1.91,UZ,1683587558
342,bryne,58.7354,5.6477,13.3,67,75,8.23,NO,1683587560
343,kavieng,-2.5744,150.7967,29.04,74,94,3.28,PG,1683587562
344,alice springs,-23.7,133.8833,3.75,70,0,0.0,AU,1683587564
345,sur,22.5667,59.5289,30.94,34,0,4.31,OM,1683587566
346,askoy,60.4092,5.226,13.19,61,100,7.72,NO,1683587568
347,pacific grove,36.6177,-121.9166,19.08,73,20,4.63,US,1683587571
348,tuxpam de rodriguez cano,20.95,-97.4,31.9,68,7,6.01,MX,1683587573
349,porto novo,6.4965,2.6036,27.47,80,57,3.37,BJ,1683587575
350,carbonear,47.7332,-53.2148,6.8,86,100,8.55,CA,1683587577
351,rucar,45.4,25.1667,3.58,98,100,2.07,RO,1683587579
352,susuman,62.7833,148.1667,1.4,80,74,0.74,RU,1683587581
353,labytnangi,66.6572,66.4183,-9.67,90,64,2.48,RU,1683587583
354,puerto el triunfo,13.2833,-88.55,30.58,63,27,4.44,SV,1683587377
355,bardai,11.65,7.2333,28.71,26,56,3.68,NG,1683587588
356,remire-montjoly,4.9167,-52.2667,25.02,94,75,1.54,GF,1683587594
357,polyarnyy,69.1989,33.4478,1.16,94,100,5.0,RU,1683587598
358,lata,40.1629,-8.3327,17.67,99,80,1.15,PT,1683587600
359,brookings,44.3114,-96.7984,22.92,47,0,2.06,US,1683587351
360,vallenar,-28.5708,-70.7581,20.96,36,4,0.42,CL,1683587606
361,wynyard,-41.0,145.7167,11.66,78,100,4.41,AU,1683587609
362,la ronge,55.1001,-105.2842,13.3,50,96,1.8,CA,1683587449
363,harper,4.375,-7.7169,27.23,84,46,3.42,LR,1683587614
364,bathsheba,13.2167,-59.5167,27.34,83,40,5.66,BB,1683587616
365,busayra,30.7376,35.6078,11.55,81,8,1.87,JO,1683587618
366,tyuratam,45.6507,63.3156,19.88,16,68,2.61,KZ,1683587620
367,prince rupert,54.3161,-130.3201,11.46,63,44,3.12,CA,1683587325
368,saldanha,-33.0117,17.9442,14.97,85,28,4.42,ZA,1683587624
369,bodo,67.28,14.405,9.32,59,0,6.17,NO,1683587626
370,tanumah,27.1,44.1333,28.16,10,99,5.49,SA,1683587629
371,vianopolis,-16.7419,-48.5164,18.29,67,25,1.68,BR,1683587630
372,horta,38.5333,-28.6333,15.57,94,99,1.79,PT,1683587494
373,aral,40.5156,81.2636,12.83,20,23,4.28,CN,1683587635
374,nyrob,60.733,56.7202,-2.5,82,24,1.61,RU,1683587638
375,wad az zaki,14.4619,32.2065,29.56,13,1,6.88,SD,1683587640
376,nyagan,62.1406,65.3936,-2.0,67,86,3.03,RU,1683587642
377,ha tinh,18.3333,105.9,24.82,89,64,0.18,VN,1683587645
378,pisco,-13.7,-76.2167,21.03,83,0,7.72,PE,1683587648
379,afif,23.9065,42.9172,26.28,14,78,3.95,SA,1683587651
380,kuytun,54.3419,101.5036,9.34,54,5,2.7,RU,1683587654
381,fortuna,40.5982,-124.1573,16.51,61,0,3.6,US,1683587414
382,sparti,37.0733,22.4297,17.19,63,100,0.92,GR,1683587658
383,spring hill,28.4769,-82.5255,28.37,64,0,5.14,US,1683587437
384,bundaberg,-24.85,152.35,14.56,44,8,2.68,AU,1683587394
385,boca suno,-0.7167,-77.1333,24.27,93,67,0.46,EC,1683587669
386,maymana,35.9214,64.7836,16.06,36,0,1.8,AF,1683587671
387,mendi,-6.1761,143.6513,16.63,92,98,0.14,PG,1683587673
388,chibougamau,49.9168,-74.3659,7.79,36,75,4.63,CA,1683587675
389,garzon,2.1959,-75.6278,24.02,82,57,2.26,CO,1683587677
390,ponta delgada,37.7333,-25.6667,17.4,94,75,1.03,PT,1683587679
391,tateyama,34.9833,139.8667,14.69,60,90,8.33,JP,1683587680
392,bokhan,53.153,103.7714,9.84,52,12,2.77,RU,1683587682
393,bandarbeyla,9.4942,50.8122,27.68,69,86,0.55,SO,1683587685
394,kulhudhuffushi,6.6221,73.07,28.82,74,83,5.37,MV,1683587687
395,queenstown,-31.8976,26.8753,10.4,83,86,0.99,ZA,1683587689
396,touros,-5.1989,-35.4608,26.42,79,55,5.67,BR,1683587650
397,tougue,11.4667,-11.6,19.55,94,100,0.99,GN,1683587693
398,itoman,26.1247,127.6694,23.01,70,20,8.23,JP,1683587695
399,la tuque,47.4334,-72.7824,10.6,34,97,4.61,CA,1683587592
400,khonsa,27.0167,95.5667,16.46,66,2,2.0,IN,1683587699
401,point pedro,9.8167,80.2333,28.07,82,100,5.33,LK,1683587701
402,esperantina,-3.9017,-42.2336,24.97,75,23,1.43,BR,1683587706
403,korla,41.7597,86.1469,10.78,41,0,0.84,CN,1683587709
404,wotho,10.1657,166.0102,27.39,83,100,7.8,MH,1683587711
405,belyy yar,53.6039,91.3903,4.94,70,0,1.0,RU,1683587714
406,puerto san jose,13.9256,-90.8244,31.42,63,17,5.0,GT,1683587717
407,brisas de zicatela,15.8369,-97.0419,32.29,66,0,4.12,MX,1683587720
408,haparanda,65.8355,24.1368,1.03,98,99,0.67,SE,1683587690
409,puerto santa,-8.9906,-78.6456,23.24,84,53,5.18,PE,1683587725
410,mekhe,15.1097,-16.6218,22.15,73,22,4.23,SN,1683587728
411,keflavik,64.0049,-22.5624,9.24,100,75,3.09,IS,1683587731
412,wanzleben,52.05,11.45,9.36,65,6,3.88,DE,1683587734
413,inirida,3.8653,-67.9239,27.0,81,98,1.67,CO,1683587736
414,arar,30.9753,41.0381,22.26,27,0,5.88,SA,1683587738
415,conceicao do mato dentro,-19.0372,-43.425,18.03,83,33,0.84,BR,1683587740
416,san andres,12.5847,-81.7006,29.01,70,20,4.12,CO,1683587742
417,eyl,7.9803,49.8164,27.56,79,15,4.21,SO,1683587744
418,puerto gaitan,4.3133,-72.0816,28.07,75,87,3.33,CO,1683587746
419,patnongon,10.9132,121.9937,27.33,77,77,1.72,PH,1683587753
420,chipinge,-20.1883,32.6236,12.62,81,0,1.12,ZW,1683587756
421,gwanda,-20.9333,29.0,14.69,87,2,2.95,ZW,1683587565
422,zherdevka,51.8486,41.4606,4.35,68,100,4.19,RU,1683587759
423,ati,13.2154,18.3353,32.22,20,23,1.44,TD,1683587761
424,latehar,23.75,84.5,26.82,36,62,0.58,IN,1683587764
425,koson,39.0375,65.585,14.18,35,1,3.57,UZ,1683587770
426,gamba,-2.65,10.0,25.42,89,45,1.87,GA,1683587772
427,yoloten,37.2989,62.3597,19.36,28,0,5.02,TM,1683587774
428,nampula,-15.1165,39.2666,16.68,94,34,1.59,MZ,1683587777
429,kotel'nikovo,47.6317,43.1461,6.1,88,100,6.96,RU,1683587780
430,weno,7.4515,151.8468,28.97,84,40,2.06,FM,1683587782
431,marrakesh,31.6315,-8.0083,25.04,44,0,4.63,MA,1683587785
432,san clemente del tuyu,-36.3569,-56.7235,16.18,66,95,7.85,AR,1683587789
433,rundu,-17.9333,19.7667,17.7,41,36,1.46,NA,1683587793
434,lautoka,-17.6167,177.4667,28.92,65,20,2.06,FJ,1683587796
435,amuntai,-2.4177,115.2494,23.81,99,97,0.16,ID,1683587798
436,tianshui,34.5439,105.6897,8.84,97,100,0.25,CN,1683587799
437,nozhay-yurt,43.0933,46.3786,11.11,96,100,2.78,RU,1683587802
438,inongo,-1.95,18.2667,22.63,93,92,1.17,CD,1683587803
439,tangalle,6.024,80.7911,25.25,92,97,3.7,LK,1683587551
440,isola di capo rizzuto,38.96,17.0933,16.21,78,100,1.57,IT,1683587808
441,puerto leguizamo,-0.1934,-74.7819,24.17,96,81,0.66,CO,1683587810
442,lusaka,-15.4067,28.2871,13.91,50,0,2.48,ZM,1683587661
443,chateaubelair,13.2833,-61.25,27.29,83,75,3.6,VC,1683587814
444,nogliki,51.8333,143.1667,1.59,84,100,4.09,RU,1683587816
445,merizo village,13.2658,144.6691,29.85,80,11,5.03,GU,1683587818
446,mosjoen,65.836,13.1908,9.26,70,99,1.77,NO,1683587820
447,nakama,33.8167,130.7,14.92,75,79,0.45,JP,1683587822
448,naracoorte,-36.9579,140.7383,11.54,79,18,2.45,AU,1683587825
449,nuku'alofa,-21.1333,-175.2,27.19,83,75,3.6,TO,1683587828
450,chandler,33.3062,-111.8412,34.32,12,0,3.6,US,1683587740
451,guerrero negro,27.9769,-114.0611,18.76,62,0,10.22,MX,1683587833
452,road town,18.4167,-64.6167,29.05,78,20,4.12,VG,1683587837
453,urumqi,43.801,87.6005,12.53,35,0,5.0,CN,1683587839
454,aldinga beach,-35.2793,138.4604,14.0,77,25,2.9,AU,1683587842
455,bel ombre,-4.6167,55.4167,26.91,78,75,5.66,SC,1683587845
456,sao gabriel da cachoeira,-0.1303,-67.0892,24.27,96,90,0.76,BR,1683587848
457,nouadhibou,20.931,-17.0347,20.99,68,0,8.23,MR,1683587851
458,al ghayzah,16.2079,52.176,26.53,62,1,0.68,YE,1683587853
459,huicungo,-7.2833,-76.8,22.84,97,30,0.47,PE,1683587855
460,selfoss,63.9331,-20.9971,10.02,95,100,1.96,IS,1683587858
461,vicuna,-30.0319,-70.7081,19.87,23,54,1.46,CL,1683587741
462,dawesville,30.9224,-84.0091,29.23,65,75,3.6,US,1683587862
463,amnat charoen,15.9167,104.75,25.82,82,100,1.46,TH,1683587864
464,ashburton,-37.8626,145.0794,12.86,88,100,0.45,AU,1683587866
465,arkhangel'sk,64.5401,40.5433,2.15,97,100,1.9,RU,1683587868
466,onega,63.9061,38.1404,1.29,96,82,2.01,RU,1683587870
467,lakki,32.6079,70.9114,23.92,36,0,1.5,PK,1683587871
468,rio rico,31.4715,-110.9765,31.8,9,0,4.12,US,1683587873
469,salacgriva,57.7536,24.3581,5.56,67,23,3.2,LV,1683587875
470,homeland park,34.4707,-82.6707,27.38,64,0,4.12,US,1683587877
471,date,42.4681,140.8681,9.27,80,10,1.67,JP,1683587879
472,viedma,-40.8135,-62.9967,10.07,65,1,0.88,AR,1683587746
473,tamanrasset,22.785,5.5228,24.95,12,0,2.06,DZ,1683587885
474,sovetskiy,61.3614,63.5842,-2.45,73,20,2.6,RU,1683587888
475,veranopolis,-28.9361,-51.5494,14.18,93,71,0.48,BR,1683587890
476,baoqing,46.3317,132.2111,10.19,36,60,6.78,CN,1683587893
477,xinyuan,37.3,99.0,-0.96,81,99,1.0,CN,1683587895
478,south hedland,-20.4089,118.5983,21.96,33,0,7.72,AU,1683587898
479,swakopmund,-22.6833,14.5333,15.8,78,0,2.95,NA,1683587900
480,shingu,33.7333,135.9833,16.35,55,100,1.31,JP,1683587906
481,utrik,11.2278,169.8474,26.89,84,100,8.57,MH,1683587908
482,tebingtinggi,3.3285,99.1625,24.16,85,97,0.82,ID,1683587911
483,sainte-livrade-sur-lot,44.3993,0.5912,13.06,82,100,0.92,FR,1683587914
484,novyy turtkul',41.55,61.0167,13.95,23,50,3.61,UZ,1683587916
485,mancio lima,-7.6142,-72.8958,25.04,100,100,3.09,BR,1683587917
486,glace bay,46.1969,-59.957,4.88,93,100,4.12,CA,1683587919
487,rio grande,-32.035,-52.0986,19.06,79,0,4.51,BR,1683587921
488,folkston,30.8305,-82.0098,28.88,53,41,0.89,US,1683587923
489,vyazemskiy,47.5378,134.7525,7.41,62,100,5.83,RU,1683587925
490,dok kham tai,19.1624,99.9934,24.05,91,100,1.11,TH,1683587929
491,sillamae,59.3997,27.7547,4.49,58,51,1.78,EE,1683587934
492,corinto,37.9407,22.9573,18.27,65,100,0.37,GR,1683587936
493,jinchang,38.4953,102.1739,7.05,77,100,1.5,CN,1683587938
494,jayapura,-2.5333,140.7,27.66,92,100,1.96,ID,1683587942
495,tayshet,55.9342,98.0044,10.91,59,7,1.4,RU,1683587945
496,alvaraes,-3.2208,-64.8042,24.93,96,90,1.24,BR,1683587949
497,iligan city,8.25,124.4,25.38,81,80,1.03,PH,1683587952
498,new plymouth,-39.0667,174.0833,17.53,100,100,0.45,NZ,1683587954
499,santa cruz,-17.8,-63.1667,20.03,77,75,3.6,BO,1683587837
500,pemba,-12.974,40.5178,24.09,82,0,5.51,MZ,1683587959
501,quellon,-43.1167,-73.6167,9.14,93,100,2.57,CL,1683587962
502,i-n-salah,27.1935,2.4607,28.93,13,1,7.52,DZ,1683587964
503,bereznik,62.8551,42.7072,4.64,79,100,3.2,RU,1683587967
504,ilebo,-4.3167,20.5833,21.73,96,91,0.75,CD,1683587969
505,duncan,34.5023,-97.9578,30.94,52,0,4.63,US,1683587972
506,puerto armuelles,8.2833,-82.8667,31.99,72,92,3.73,PA,1683587913
507,nuuk,64.1835,-51.7216,0.34,93,75,4.63,GL,1683587977
508,cozumel,20.5083,-86.9458,30.04,72,40,5.14,MX,1683587954
509,carolina beach,34.0352,-77.8936,24.52,81,78,6.78,US,1683587875
510,pyay,18.8167,95.2167,28.86,64,92,2.59,MM,1683587982
511,okhotsk,59.3833,143.3,2.96,73,50,0.86,RU,1683587981
512,pocone,-16.2567,-56.6228,27.23,70,100,1.66,BR,1683587986
513,tomatlan,19.9333,-105.25,31.87,52,3,4.17,MX,1683587872
514,viana do castelo,41.6932,-8.8329,16.85,96,92,1.3,PT,1683587990
515,verkhnevilyuysk,63.4453,120.3167,-2.49,79,90,3.38,RU,1683587992
516,atar,20.5169,-13.0499,30.67,15,80,2.67,MR,1683587994
517,nalut,30.3333,10.85,16.74,76,0,9.11,LY,1683587996
518,ust'-ilimsk,58.0006,102.6619,10.17,68,18,2.91,RU,1683587999
519,dosso,13.049,3.1937,32.89,25,67,3.2,NE,1683588001
520,gwaram,11.2764,9.8858,27.69,12,97,1.03,NG,1683588006
521,bichena,10.45,38.2,14.17,76,96,0.9,ET,1683588010
522,santa rosa de cabal,4.8681,-75.6214,23.79,69,100,3.09,CO,1683588013
523,mount pearl,47.5166,-52.7813,6.09,93,100,9.77,CA,1683588006
524,tefe,-3.3542,-64.7114,25.06,94,20,2.06,BR,1683588018
525,kibre mengist,5.8833,38.9833,15.2,99,93,0.3,ET,1683588021
526,beloyarskiy,63.7119,66.6722,-4.53,83,75,3.41,RU,1683588025
527,arno,60.1167,18.6333,5.99,59,73,4.92,SE,1683588028
528,labrador city,52.9463,-66.9114,0.95,51,75,4.12,CA,1683587909
529,montemor-o-novo,38.6481,-8.2145,14.57,87,54,4.07,PT,1683588035
530,agadez,19.75,10.25,27.91,7,70,2.26,NE,1683588037
531,laguna,38.421,-121.4238,21.66,46,40,4.63,US,1683588039
532,acajutla,13.5928,-89.8275,30.65,69,24,4.19,SV,1683588041
533,fort mcmurray,56.7268,-111.381,19.77,42,100,1.54,CA,1683588043
534,senador jose porfirio,-2.5908,-51.9542,25.51,89,34,1.77,BR,1683588046
535,butte,39.6499,-121.5677,19.55,38,71,4.03,US,1683588048
536,la reforma,25.0833,-108.05,29.64,37,0,6.82,MX,1683588050
537,rimpar,49.8564,9.9583,13.52,77,55,1.43,DE,1683588052
538,balaipungut,1.05,101.2833,23.48,85,100,0.7,ID,1683588054
539,barra do corda,-5.5,-45.25,24.67,74,17,0.52,BR,1683588055
540,johvi,59.3592,27.4211,3.9,56,51,1.75,EE,1683588057
541,ceeldheer,3.8488,47.1806,26.5,81,17,8.28,SO,1683588059
542,bucerias,20.75,-105.3333,29.99,51,0,5.66,MX,1683588058
543,kimbe,-5.5502,150.1429,29.42,72,65,0.33,PG,1683588063
544,arica,-18.475,-70.3042,19.75,83,19,1.84,CL,1683587955
545,mwene-ditu,-7.0,23.45,18.76,81,95,1.87,CD,1683588066
546,fulton,33.7668,-84.4499,27.34,69,0,2.57,US,1683588072
547,sassandra,4.95,-6.0833,26.77,86,46,2.85,CI,1683588074
548,shobara,34.85,133.0167,13.47,48,91,0.66,JP,1683588076
549,nenjiang,49.1833,125.2167,8.32,26,0,9.88,CN,1683588077
550,souillac,-20.5167,57.5167,22.21,94,75,1.54,MU,1683588079
551,sidney,-33.8679,151.2073,15.98,57,20,8.75,AU,1683587936
552,dakhla,23.6848,-15.958,18.88,89,0,8.58,EH,1683588083
553,negara,-8.3151,114.6025,25.34,92,97,2.92,ID,1683588085
554,kabansk,52.0486,106.6528,9.43,51,1,1.25,RU,1683588087
555,sydney,-33.8679,151.2073,15.75,59,20,7.72,AU,1683587521
556,kodinar,20.7903,70.7031,27.18,76,18,4.69,IN,1683588092
557,brokopondo,4.75,-55.1667,25.2,90,95,3.05,SR,1683588094
558,naze,28.3667,129.4833,21.51,62,79,6.92,JP,1683587904
559,aswan,24.0934,32.907,23.61,28,0,3.09,EG,1683588098
560,san miguel,13.4833,-88.1833,35.78,41,23,2.06,SV,1683588100
561,fort-shevchenko,44.5086,50.263,13.77,84,24,2.44,KZ,1683588101
562,santana,-0.0583,-51.1817,27.1,89,100,4.63,BR,1683588104
563,sogod,10.3847,124.9814,28.37,73,91,0.62,PH,1683588106
564,santo tome,-31.6627,-60.7653,17.78,79,0,1.71,AR,1683588107
565,daru,-9.0763,143.2092,26.39,89,100,7.39,PG,1683587999
566,northam,51.0333,-4.2167,12.56,98,100,3.51,GB,1683588002
567,alo,7.4178,6.7371,27.64,67,86,2.18,NG,1683588114
568,salmon arm,50.6998,-119.3024,17.62,55,100,1.54,CA,1683588116
569,saint-sulpice-la-pointe,43.7742,1.6874,16.27,83,100,1.16,FR,1683588118
570,namdrik,5.5994,168.1028,27.29,82,100,2.76,MH,1683588120
571,riolandia,-19.9808,-49.6819,22.15,62,64,1.22,BR,1683588122
572,tupiza,-21.45,-65.7167,15.99,20,100,1.86,BO,1683588124
573,barakani,-12.1356,44.4317,26.33,76,6,3.97,KM,1683588126
574,el calafate,-50.3408,-72.2768,6.34,82,18,3.56,AR,1683588129
575,ulsteinvik,62.3432,5.8487,14.5,75,100,1.79,NO,1683588131
576,todos santos,23.45,-110.2167,22.47,68,12,4.85,MX,1683588133
577,lanivtsi,49.8633,26.0908,2.16,84,28,2.59,UA,1683588136
578,jakiri,6.1,10.65,16.17,89,82,0.58,CM,1683588140
579,ambon,-3.6954,128.1814,29.97,91,40,2.57,ID,1683588142
